Date,Workout Name,Duration,Exercise Name,Set Order,Weight,Reps,Distance,Seconds,Notes,Workout Notes,RPE
2023-06-11 08:33:55,"Chest & Triceps ",1h 16m,"Triceps Extension (Cable)",3,23.0,10,0,0,,,
2023-06-11 08:33:55,"Chest & Triceps ",1h 16m,"Incline Bench Press (Dumbbell)",1,10.0,13,0,0,"",,
2023-06-11 08:33:55,"Chest & Triceps ",1h 16m,"Incline Bench Press (Dumbbell)",2,10.0,11,0,0,,,
2023-06-11 08:33:55,"Chest & Triceps ",1h 16m,"Incline Bench Press (Dumbbell)",3,10.0,13,0,0,,,
2023-06-11 08:33:55,"Chest & Triceps ",46h 53m,"Bench Press (Barbell)",1,20.0,5,0,0,"","",
2023-06-11 08:33:55,"Chest & Triceps ",46h 53m,"Bench Press (Barbell)",2,20.0,5,0,0,,,
2023-06-11 08:33:55,"Chest & Triceps ",46h 53m,"Bench Press (Barbell)",3,20.0,3,0,0,,,
2023-06-11 08:33:55,"Chest & Triceps ",46h 53m,"Bench Press (Barbell)",4,35.0,9,0,0,,,
2023-06-11 08:33:55,"Chest & Triceps ",46h 53m,"Bench Press (Barbell)",5,35.0,9,0,0,,,
2023-06-11 08:33:55,"Chest & Triceps ",46h 53m,"Bench Press (Barbell)",6,35.0,9,0,0,,,
2023-06-11 08:33:55,"Chest & Triceps ",46h 53m,"Chest Fly (Dumbbell)",1,12.0,12,0,0,"",,
2023-06-11 08:33:55,"Chest & Triceps ",46h 53m,"Chest Fly (Dumbbell)",2,12.0,11,0,0,,,
2023-06-11 08:33:55,"Chest & Triceps ",46h 53m,"Chest Fly (Dumbbell)",3,12.0,10,0,0,,,
2023-06-11 08:33:55,"Chest & Triceps ",46h 53m,"Triceps Extension",1,23.0,20,0,0,"",,
2023-06-11 08:33:55,"Chest & Triceps ",46h 53m,"Triceps Extension",2,25.3,16,0,0,,,
2023-06-11 08:33:55,"Chest & Triceps ",46h 53m,"Triceps Extension",3,27.0,15,0,0,,,
2023-06-11 08:33:55,"Chest & Triceps ",46h 53m,"Incline Bench Press (Dumbbell)",1,10.0,13,0,0,"",,
2023-06-11 08:33:55,"Chest & Triceps ",46h 53m,"Incline Bench Press (Dumbbell)",2,10.0,11,0,0,,,
2023-06-11 08:33:55,"Chest & Triceps ",46h 53m,"Incline Bench Press (Dumbbell)",3,10.0,13,0,0,,,
2023-06-11 08:33:55,"Chest & Triceps ",46h 53m,"Bench Press (Barbell)",1,20.0,5,0,0,"","",
2023-06-11 08:33:55,"Chest & Triceps ",46h 53m,"Bench Press (Barbell)",2,20.0,5,0,0,,,
2023-06-11 08:33:55,"Chest & Triceps ",46h 53m,"Bench Press (Barbell)",3,20.0,3,0,0,,,
2023-06-11 08:33:55,"Chest & Triceps ",46h 53m,"Bench Press (Barbell)",4,35.0,9,0,0,,,
2023-06-11 08:33:55,"Chest & Triceps ",46h 53m,"Bench Press (Barbell)",5,35.0,9,0,0,,,
2023-06-11 08:33:55,"Chest & Triceps ",46h 53m,"Bench Press (Barbell)",6,35.0,9,0,0,,,
2023-06-11 08:33:55,"Chest & Triceps ",46h 53m,"Chest Fly (Dumbbell)",1,12.0,12,0,0,"",,
2023-06-11 08:33:55,"Chest & Triceps ",46h 53m,"Chest Fly (Dumbbell)",2,12.0,11,0,0,,,
2023-06-11 08:33:55,"Chest & Triceps ",46h 53m,"Chest Fly (Dumbbell)",3,12.0,10,0,0,,,
2023-06-11 08:33:55,"Chest & Triceps ",46h 53m,"Triceps Extension",1,23.0,20,0,0,"",,
2023-06-11 08:33:55,"Chest & Triceps ",46h 53m,"Triceps Extension",2,25.3,16,0,0,,,
2023-06-11 08:33:55,"Chest & Triceps ",46h 53m,"Triceps Extension",3,27.0,15,0,0,,,
2023-06-11 08:33:55,"Chest & Triceps ",46h 53m,"Incline Bench Press (Dumbbell)",1,10.0,13,0,0,"",,
2023-06-11 08:33:55,"Chest & Triceps ",46h 53m,"Incline Bench Press (Dumbbell)",2,10.0,11,0,0,,,
2023-06-11 08:33:55,"Chest & Triceps ",46h 53m,"Incline Bench Press (Dumbbell)",3,10.0,13,0,0,,,
2023-06-13 06:57:28,"Back & Biceps",1h,"Deadlift (Barbell)",1,40.0,5,0,0,"","",
2023-06-13 06:57:28,"Back & Biceps",1h,"Deadlift (Barbell)",2,50.0,3,0,0,,,
2023-06-13 06:57:28,"Back & Biceps",1h,"Deadlift (Barbell)",3,50.0,3,0,0,,,
2023-06-13 06:57:28,"Back & Biceps",1h,"Deadlift (Barbell)",4,70.0,4,0,0,,,
2023-06-13 06:57:28,"Back & Biceps",1h,"Deadlift (Barbell)",5,70.0,4,0,0,,,
2023-06-13 06:57:28,"Back & Biceps",1h,"Deadlift (Barbell)",6,70.0,4,0,0,,,
2023-06-13 06:57:28,"Back & Biceps",1h,"Chin Up (Assisted)",1,21.0,9,0,0,"",,
2023-06-13 06:57:28,"Back & Biceps",1h,"Chin Up (Assisted)",2,21.0,9,0,0,,,
2023-06-13 06:57:28,"Back & Biceps",1h,"Chin Up (Assisted)",3,21.0,8,0,0,,,
2023-06-13 06:57:28,"Back & Biceps",1h,"Bent Over One Arm Row (Dumbbell)",1,12.5,12,0,0,"",,
2023-06-13 06:57:28,"Back & Biceps",1h,"Bent Over One Arm Row (Dumbbell)",2,12.5,12,0,0,,,
2023-06-13 06:57:28,"Back & Biceps",1h,"Bent Over One Arm Row (Dumbbell)",3,12.5,12,0,0,,,
2023-06-13 06:57:28,"Back & Biceps",1h,"Bicep Curl (Dumbbell)",1,8.0,8,0,0,"",,
2023-06-13 06:57:28,"Back & Biceps",1h,"Bicep Curl (Dumbbell)",2,8.0,8,0,0,,,
2023-06-13 06:57:28,"Back & Biceps",1h,"Bicep Curl (Dumbbell)",3,8.0,7,0,0,,,
2023-06-14 07:48:05,"Shoulders + Glutes ",9m,"Shoulder Press (Plate Loaded)",1,6.0,5,0,0,"","",
2023-06-14 07:48:05,"Shoulders + Glutes ",9m,"Shoulder Press (Plate Loaded)",2,8.0,3,0,0,,,
2023-06-14 07:48:05,"Shoulders + Glutes ",9m,"Shoulder Press (Plate Loaded)",3,8.0,3,0,0,,,
2023-06-14 07:48:05,"Shoulders + Glutes ",9m,"Shoulder Press (Plate Loaded)",4,10.0,13,0,0,,,
2023-06-14 07:48:05,"Shoulders + Glutes ",9m,"Shoulder Press (Plate Loaded)",5,10.0,13,0,0,,,
2023-06-14 07:48:05,"Shoulders + Glutes ",9m,"Shoulder Press (Plate Loaded)",6,10.0,12,0,0,,,
2023-06-14 07:48:05,"Shoulders + Glutes ",9m,"Lateral Raise (Dumbbell)",1,6.0,15,0,0,"",,
2023-06-14 07:48:05,"Shoulders + Glutes ",9m,"Lateral Raise (Dumbbell)",2,6.0,13,0,0,,,
2023-06-14 07:48:05,"Shoulders + Glutes ",9m,"Lateral Raise (Dumbbell)",3,6.0,12,0,0,,,
2023-06-14 07:48:05,"Shoulders + Glutes ",9m,"Face Pull (Cable)",1,34.3,11,0,0,"",,
2023-06-14 07:48:05,"Shoulders + Glutes ",9m,"Face Pull (Cable)",2,34.3,12,0,0,,,
2023-06-14 07:48:05,"Shoulders + Glutes ",9m,"Face Pull (Cable)",3,34.3,12,0,0,,,
2023-06-14 07:48:05,"Shoulders + Glutes ",9m,"Hip Thrust (Barbell)",1,90.0,8,0,0,"",,
2023-06-14 07:48:05,"Shoulders + Glutes ",9m,"Hip Thrust (Barbell)",2,90.0,10,0,0,,,
2023-06-14 07:48:05,"Shoulders + Glutes ",9m,"Hip Thrust (Barbell)",3,90.0,10,0,0,,,
2023-06-16 06:50:08,"Legs",1h 13m,"Squat (Barbell)",1,25.0,5,0,0,"","",
2023-06-16 06:50:08,"Legs",1h 13m,"Squat (Barbell)",2,35.0,5,0,0,,,
2023-06-16 06:50:08,"Legs",1h 13m,"Squat (Barbell)",3,50.0,3,0,0,,,
2023-06-16 06:50:08,"Legs",1h 13m,"Squat (Barbell)",4,60.0,7,0,0,,,
2023-06-16 06:50:08,"Legs",1h 13m,"Squat (Barbell)",5,70.0,4,0,0,,,
2023-06-16 06:50:08,"Legs",1h 13m,"Squat (Barbell)",6,70.0,4,0,0,,,
2023-06-16 06:50:08,"Legs",1h 13m,"Squat (Barbell)",7,70.0,3,0,0,,,
2023-06-16 06:50:08,"Legs",1h 13m,"Leg Press",1,120.0,9,0,0,"",,
2023-06-16 06:50:08,"Legs",1h 13m,"Leg Press",2,120.0,12,0,0,,,
2023-06-16 06:50:08,"Legs",1h 13m,"Leg Press",3,120.0,10,0,0,,,
2023-06-16 06:50:08,"Legs",1h 13m,"Hip Adductor (Machine)",1,55.0,12,0,0,"",,
2023-06-16 06:50:08,"Legs",1h 13m,"Hip Adductor (Machine)",2,55.0,14,0,0,,,
2023-06-16 06:50:08,"Legs",1h 13m,"Lunge (Barbell)",1,30.0,15,0,0,"",,
2023-06-16 06:50:08,"Legs",1h 13m,"Lunge (Barbell)",2,35.0,7,0,0,,,
2023-06-16 06:50:08,"Legs",1h 13m,"Lunge (Barbell)",3,35.0,8,0,0,,,
2023-06-18 09:51:02,"Chest & Triceps ",1h 5m,"Bench Press (Barbell)",1,30.0,5,0,0,"","",
2023-06-18 09:51:02,"Chest & Triceps ",1h 5m,"Bench Press (Barbell)",2,30.0,3,0,0,,,
2023-06-18 09:51:02,"Chest & Triceps ",1h 5m,"Bench Press (Barbell)",3,30.0,3,0,0,,,
2023-06-18 09:51:02,"Chest & Triceps ",1h 5m,"Bench Press (Barbell)",4,35.0,11,0,0,,,
2023-06-18 09:51:02,"Chest & Triceps ",1h 5m,"Bench Press (Barbell)",5,35.0,10,0,0,,,
2023-06-18 09:51:02,"Chest & Triceps ",1h 5m,"Bench Press (Barbell)",6,35.0,11,0,0,,,
2023-06-18 09:51:02,"Chest & Triceps ",1h 5m,"Chest Fly (Dumbbell)",1,12.0,12,0,0,"",,
2023-06-18 09:51:02,"Chest & Triceps ",1h 5m,"Chest Fly (Dumbbell)",2,12.0,12,0,0,,,
2023-06-18 09:51:02,"Chest & Triceps ",1h 5m,"Chest Fly (Dumbbell)",3,12.0,10,0,0,,,
2023-06-18 09:51:02,"Chest & Triceps ",1h 5m,"Triceps Extension",1,30.3,15,0,0,"",,
2023-06-18 09:51:02,"Chest & Triceps ",1h 5m,"Triceps Extension",2,25.3,10,0,0,,,
2023-06-18 09:51:02,"Chest & Triceps ",1h 5m,"Triceps Extension",3,27.0,15,0,0,,,
2023-06-18 09:51:02,"Chest & Triceps ",1h 5m,"Triceps Extension (Cable)",1,34.3,9,0,0,"",,
2023-06-18 09:51:02,"Chest & Triceps ",1h 5m,"Triceps Extension (Cable)",2,34.3,7,0,0,,,
2023-06-18 09:51:02,"Chest & Triceps ",1h 5m,"Triceps Extension (Cable)",3,34.3,7,0,0,,,
2023-06-18 09:51:02,"Chest & Triceps ",1h 5m,"Incline Bench Press (Dumbbell)",1,10.0,15,0,0,"",,
2023-06-18 09:51:02,"Chest & Triceps ",1h 5m,"Incline Bench Press (Dumbbell)",2,10.0,13,0,0,,,
2023-06-18 09:51:02,"Chest & Triceps ",1h 5m,"Incline Bench Press (Dumbbell)",3,10.0,12,0,0,,,
2023-06-19 06:47:23,"Back & Biceps",1h 8m,"Deadlift (Barbell)",1,40.0,5,0,0,"","",
2023-06-19 06:47:23,"Back & Biceps",1h 8m,"Deadlift (Barbell)",2,50.0,3,0,0,,,
2023-06-19 06:47:23,"Back & Biceps",1h 8m,"Deadlift (Barbell)",3,50.0,3,0,0,,,
2023-06-19 06:47:23,"Back & Biceps",1h 8m,"Deadlift (Barbell)",4,70.0,4,0,0,,,
2023-06-19 06:47:23,"Back & Biceps",1h 8m,"Deadlift (Barbell)",5,70.0,4,0,0,,,
2023-06-19 06:47:23,"Back & Biceps",1h 8m,"Deadlift (Barbell)",6,70.0,4,0,0,,,
2023-06-19 06:47:23,"Back & Biceps",1h 8m,"Deadlift (Barbell)",7,70.0,3,0,0,,,
2023-06-19 06:47:23,"Back & Biceps",1h 8m,"Chin Up (Assisted)",1,21.0,8,0,0,"",,
2023-06-19 06:47:23,"Back & Biceps",1h 8m,"Chin Up (Assisted)",2,21.0,7,0,0,,,
2023-06-19 06:47:23,"Back & Biceps",1h 8m,"Bent Over One Arm Row (Dumbbell)",1,12.0,12,0,0,"",,
2023-06-19 06:47:23,"Back & Biceps",1h 8m,"Bent Over One Arm Row (Dumbbell)",2,12.0,13,0,0,,,
2023-06-19 06:47:23,"Back & Biceps",1h 8m,"Bent Over One Arm Row (Dumbbell)",3,12.0,12,0,0,,,
2023-06-19 06:47:23,"Back & Biceps",1h 8m,"Lat Pulldown (Cable)",1,39.0,11,0,0,"",,
2023-06-19 06:47:23,"Back & Biceps",1h 8m,"Lat Pulldown (Cable)",2,39.0,10,0,0,,,
2023-06-19 06:47:23,"Back & Biceps",1h 8m,"Lat Pulldown (Cable)",3,39.3,10,0,0,,,
2023-06-19 06:47:23,"Back & Biceps",1h 8m,"Deadlift (Barbell)",1,40.0,5,0,0,"","",
2023-06-19 06:47:23,"Back & Biceps",1h 8m,"Deadlift (Barbell)",2,50.0,3,0,0,,,
2023-06-19 06:47:23,"Back & Biceps",1h 8m,"Deadlift (Barbell)",3,50.0,3,0,0,,,
2023-06-19 06:47:23,"Back & Biceps",1h 8m,"Deadlift (Barbell)",4,70.0,4,0,0,,,
2023-06-19 06:47:23,"Back & Biceps",1h 8m,"Deadlift (Barbell)",5,70.0,4,0,0,,,
2023-06-19 06:47:23,"Back & Biceps",1h 8m,"Deadlift (Barbell)",6,70.0,4,0,0,,,
2023-06-19 06:47:23,"Back & Biceps",1h 8m,"Deadlift (Barbell)",7,70.0,3,0,0,,,
2023-06-19 06:47:23,"Back & Biceps",1h 8m,"Chin Up (Assisted)",1,21.0,8,0,0,"",,
2023-06-19 06:47:23,"Back & Biceps",1h 8m,"Chin Up (Assisted)",2,21.0,7,0,0,,,
2023-06-19 06:47:23,"Back & Biceps",1h 8m,"Bent Over One Arm Row (Dumbbell)",1,12.0,12,0,0,"",,
2023-06-19 06:47:23,"Back & Biceps",1h 8m,"Bent Over One Arm Row (Dumbbell)",2,12.0,13,0,0,,,
2023-06-19 06:47:23,"Back & Biceps",1h 8m,"Bent Over One Arm Row (Dumbbell)",3,12.0,12,0,0,,,
2023-06-19 06:47:23,"Back & Biceps",1h 8m,"Lat Pulldown (Cable)",1,39.0,11,0,0,"",,
2023-06-19 06:47:23,"Back & Biceps",1h 8m,"Lat Pulldown (Cable)",2,39.0,10,0,0,,,
2023-06-19 06:47:23,"Back & Biceps",1h 8m,"Lat Pulldown (Cable)",3,39.3,10,0,0,,,
2023-06-19 06:47:23,"Back & Biceps",1h 8m,"Deadlift (Barbell)",1,40.0,5,0,0,"","",
2023-06-19 06:47:23,"Back & Biceps",1h 8m,"Deadlift (Barbell)",2,50.0,3,0,0,,,
2023-06-19 06:47:23,"Back & Biceps",1h 8m,"Deadlift (Barbell)",3,50.0,3,0,0,,,
2023-06-19 06:47:23,"Back & Biceps",1h 8m,"Deadlift (Barbell)",4,70.0,4,0,0,,,
2023-06-19 06:47:23,"Back & Biceps",1h 8m,"Deadlift (Barbell)",5,70.0,4,0,0,,,
2023-06-19 06:47:23,"Back & Biceps",1h 8m,"Deadlift (Barbell)",6,70.0,4,0,0,,,
2023-06-19 06:47:23,"Back & Biceps",1h 8m,"Deadlift (Barbell)",7,70.0,3,0,0,,,
2023-06-19 06:47:23,"Back & Biceps",1h 8m,"Chin Up (Assisted)",1,21.0,8,0,0,"",,
2023-06-19 06:47:23,"Back & Biceps",1h 8m,"Chin Up (Assisted)",2,21.0,7,0,0,,,
2023-06-19 06:47:23,"Back & Biceps",1h 8m,"Bent Over One Arm Row (Dumbbell)",1,12.0,12,0,0,"",,
2023-06-19 06:47:23,"Back & Biceps",1h 8m,"Bent Over One Arm Row (Dumbbell)",2,12.0,13,0,0,,,
2023-06-19 06:47:23,"Back & Biceps",1h 8m,"Bent Over One Arm Row (Dumbbell)",3,12.0,12,0,0,,,
2023-06-19 06:47:23,"Back & Biceps",1h 8m,"Lat Pulldown (Cable)",1,39.0,11,0,0,"",,
2023-06-19 06:47:23,"Back & Biceps",1h 8m,"Lat Pulldown (Cable)",2,39.0,10,0,0,,,
2023-06-19 06:47:23,"Back & Biceps",1h 8m,"Lat Pulldown (Cable)",3,39.3,10,0,0,,,
2023-06-24 09:34:34,"Shoulders + Glutes ",1h 3m,"Shoulder Press (Plate Loaded)",1,6.0,5,0,0,"","",
2023-06-24 09:34:34,"Shoulders + Glutes ",1h 3m,"Shoulder Press (Plate Loaded)",2,8.0,3,0,0,,,
2023-06-24 09:34:34,"Shoulders + Glutes ",1h 3m,"Shoulder Press (Plate Loaded)",3,8.0,3,0,0,,,
2023-06-24 09:34:34,"Shoulders + Glutes ",1h 3m,"Shoulder Press (Plate Loaded)",4,10.0,14,0,0,,,
2023-06-24 09:34:34,"Shoulders + Glutes ",1h 3m,"Shoulder Press (Plate Loaded)",5,10.0,13,0,0,,,
2023-06-24 09:34:34,"Shoulders + Glutes ",1h 3m,"Shoulder Press (Plate Loaded)",6,10.0,12,0,0,,,
2023-06-24 09:34:34,"Shoulders + Glutes ",1h 3m,"Lateral Raise (Dumbbell)",1,6.0,15,0,0,"",,
2023-06-24 09:34:34,"Shoulders + Glutes ",1h 3m,"Lateral Raise (Dumbbell)",2,5.0,17,0,0,,,
2023-06-24 09:34:34,"Shoulders + Glutes ",1h 3m,"Lateral Raise (Dumbbell)",3,5.0,19,0,0,,,
2023-06-24 09:34:34,"Shoulders + Glutes ",1h 3m,"Face Pull (Cable)",1,32.0,18,0,0,"",,
2023-06-24 09:34:34,"Shoulders + Glutes ",1h 3m,"Face Pull (Cable)",2,32.0,16,0,0,,,
2023-06-24 09:34:34,"Shoulders + Glutes ",1h 3m,"Face Pull (Cable)",3,32.0,16,0,0,,,
2023-06-24 09:34:34,"Shoulders + Glutes ",1h 3m,"Hip Thrust (Barbell)",1,90.0,10,0,0,"",,
2023-06-24 09:34:34,"Shoulders + Glutes ",1h 3m,"Hip Thrust (Barbell)",2,90.0,10,0,0,,,
2023-06-24 09:34:34,"Shoulders + Glutes ",1h 3m,"Hip Thrust (Barbell)",3,90.0,10,0,0,,,
2023-06-26 06:28:41,"Legs",1h 15m,"Squat (Barbell)",1,25.0,5,0,0,"","",
2023-06-26 06:28:41,"Legs",1h 15m,"Squat (Barbell)",2,40.0,5,0,0,,,
2023-06-26 06:28:41,"Legs",1h 15m,"Squat (Barbell)",3,50.0,6,0,0,,,
2023-06-26 06:28:41,"Legs",1h 15m,"Squat (Barbell)",4,60.0,7,0,0,,,
2023-06-26 06:28:41,"Legs",1h 15m,"Squat (Barbell)",5,70.0,4,0,0,,,
2023-06-26 06:28:41,"Legs",1h 15m,"Squat (Barbell)",6,70.0,4,0,0,,,
2023-06-26 06:28:41,"Legs",1h 15m,"Squat (Barbell)",7,70.0,3,0,0,,,
2023-06-26 06:28:41,"Legs",1h 15m,"Leg Press",1,120.0,10,0,0,"",,
2023-06-26 06:28:41,"Legs",1h 15m,"Leg Press",2,120.0,12,0,0,,,
2023-06-26 06:28:41,"Legs",1h 15m,"Leg Press",3,120.0,10,0,0,,,
2023-06-26 06:28:41,"Legs",1h 15m,"Hip Adductor (Machine)",1,55.0,15,0,0,"",,
2023-06-26 06:28:41,"Legs",1h 15m,"Hip Adductor (Machine)",2,55.0,14,0,0,,,
2023-06-26 06:28:41,"Legs",1h 15m,"Hip Adductor (Machine)",3,55.0,10,0,0,,,
2023-06-26 06:28:41,"Legs",1h 15m,"Hip Adductor (Machine)",4,35.0,12,0,0,,,
2023-06-26 06:28:41,"Legs",1h 15m,"Lunge (Barbell)",1,35.0,8,0,0,"",,
2023-06-26 06:28:41,"Legs",1h 15m,"Lunge (Barbell)",2,35.0,8,0,0,,,
2023-06-26 06:28:41,"Legs",1h 15m,"Lunge (Barbell)",3,35.0,9,0,0,,,
2023-06-27 06:57:26,"Chest & Triceps ",51m,"Bench Press (Barbell)",1,30.0,5,0,0,"","",
2023-06-27 06:57:26,"Chest & Triceps ",51m,"Bench Press (Barbell)",2,30.0,3,0,0,,,
2023-06-27 06:57:26,"Chest & Triceps ",51m,"Bench Press (Barbell)",3,30.0,3,0,0,,,
2023-06-27 06:57:26,"Chest & Triceps ",51m,"Bench Press (Barbell)",4,35.0,11,0,0,,,
2023-06-27 06:57:26,"Chest & Triceps ",51m,"Bench Press (Barbell)",5,35.0,10,0,0,,,
2023-06-27 06:57:26,"Chest & Triceps ",51m,"Bench Press (Barbell)",6,35.0,11,0,0,,,
2023-06-27 06:57:26,"Chest & Triceps ",51m,"Chest Fly (Dumbbell)",1,12.0,11,0,0,"",,
2023-06-27 06:57:26,"Chest & Triceps ",51m,"Chest Fly (Dumbbell)",2,12.0,8,0,0,,,
2023-06-27 06:57:26,"Chest & Triceps ",51m,"Chest Fly (Dumbbell)",3,12.0,10,0,0,,,
2023-06-27 06:57:26,"Chest & Triceps ",51m,"Triceps Extension",1,25.3,18,0,0,"",,
2023-06-27 06:57:26,"Chest & Triceps ",51m,"Triceps Extension",2,27.0,13,0,0,,,
2023-06-27 06:57:26,"Chest & Triceps ",51m,"Triceps Extension",3,27.0,10,0,0,,,
2023-06-27 06:57:26,"Chest & Triceps ",51m,"Incline Bench Press (Dumbbell)",1,12.0,8,0,0,"",,
2023-06-27 06:57:26,"Chest & Triceps ",51m,"Incline Bench Press (Dumbbell)",2,12.0,7,0,0,,,
2023-06-27 06:57:26,"Chest & Triceps ",51m,"Incline Bench Press (Dumbbell)",3,10.0,6,0,0,,,
2023-06-29 07:09:05,"Back & Biceps",1h 20m,"Deadlift (Barbell)",1,40.0,6,0,0,"","",
2023-06-29 07:09:05,"Back & Biceps",1h 20m,"Deadlift (Barbell)",2,40.0,4,0,0,,,
2023-06-29 07:09:05,"Back & Biceps",1h 20m,"Deadlift (Barbell)",3,40.0,4,0,0,,,
2023-06-29 07:09:05,"Back & Biceps",1h 20m,"Deadlift (Barbell)",4,60.0,6,0,0,,,
2023-06-29 07:09:05,"Back & Biceps",1h 20m,"Deadlift (Barbell)",5,70.0,4,0,0,,,
2023-06-29 07:09:05,"Back & Biceps",1h 20m,"Deadlift (Barbell)",6,70.0,4,0,0,,,
2023-06-29 07:09:05,"Back & Biceps",1h 20m,"Deadlift (Barbell)",7,70.0,4,0,0,,,
2023-06-29 07:09:05,"Back & Biceps",1h 20m,"Preacher Curl (Machine)",1,9.0,20,0,0,"",,
2023-06-29 07:09:05,"Back & Biceps",1h 20m,"Preacher Curl (Machine)",2,9.0,20,0,0,,,
2023-06-29 07:09:05,"Back & Biceps",1h 20m,"Lat Pulldown (Cable)",1,39.0,8,0,0,"",,
2023-06-29 07:09:05,"Back & Biceps",1h 20m,"Lat Pulldown (Cable)",2,39.0,10,0,0,,,
2023-06-29 07:09:05,"Back & Biceps",1h 20m,"Lat Pulldown (Cable)",3,39.0,13,0,0,,,
2023-06-29 07:09:05,"Back & Biceps",1h 20m,"Seated Row (Cable)",1,26.6,10,0,0,"",,
2023-06-29 07:09:05,"Back & Biceps",1h 20m,"Seated Row (Cable)",2,26.6,10,0,0,,,
2023-06-29 07:09:05,"Back & Biceps",1h 20m,"Seated Row (Cable)",3,26.6,10,0,0,,,
2023-06-29 07:09:05,"Back & Biceps",1h 20m,"Seated Row (Cable)",4,22.0,9,0,0,,,
2023-07-02 08:16:28,"Shoulders + Glutes ",1h 1m,"Shoulder Press (Plate Loaded)",1,8.0,5,0,0,"","",
2023-07-02 08:16:28,"Shoulders + Glutes ",1h 1m,"Shoulder Press (Plate Loaded)",2,8.0,3,0,0,,,
2023-07-02 08:16:28,"Shoulders + Glutes ",1h 1m,"Shoulder Press (Plate Loaded)",3,8.0,3,0,0,,,
2023-07-02 08:16:28,"Shoulders + Glutes ",1h 1m,"Shoulder Press (Plate Loaded)",4,10.0,15,0,0,,,
2023-07-02 08:16:28,"Shoulders + Glutes ",1h 1m,"Shoulder Press (Plate Loaded)",5,10.0,12,0,0,,,
2023-07-02 08:16:28,"Shoulders + Glutes ",1h 1m,"Shoulder Press (Plate Loaded)",6,10.0,14,0,0,,,
2023-07-02 08:16:28,"Shoulders + Glutes ",1h 1m,"Lateral Raise (Dumbbell)",1,6.0,12,0,0,"",,
2023-07-02 08:16:28,"Shoulders + Glutes ",1h 1m,"Lateral Raise (Dumbbell)",2,6.0,15,0,0,,,
2023-07-02 08:16:28,"Shoulders + Glutes ",1h 1m,"Lateral Raise (Dumbbell)",3,6.0,15,0,0,,,
2023-07-02 08:16:28,"Shoulders + Glutes ",1h 1m,"Face Pull (Cable)",1,34.3,13,0,0,"",,
2023-07-02 08:16:28,"Shoulders + Glutes ",1h 1m,"Face Pull (Cable)",2,34.3,11,0,0,,,
2023-07-02 08:16:28,"Shoulders + Glutes ",1h 1m,"Face Pull (Cable)",3,34.3,11,0,0,,,
2023-07-02 08:16:28,"Shoulders + Glutes ",1h 1m,"Hip Thrust (Barbell)",1,90.0,8,0,0,"",,
2023-07-02 08:16:28,"Shoulders + Glutes ",1h 1m,"Hip Thrust (Barbell)",2,90.0,8,0,0,,,
2023-07-02 08:16:28,"Shoulders + Glutes ",1h 1m,"Hip Thrust (Barbell)",3,90.0,8,0,0,,,
2023-07-03 06:42:06,"Legs",1h 17m,"Squat (Barbell)",1,25.0,5,0,0,"","",
2023-07-03 06:42:06,"Legs",1h 17m,"Squat (Barbell)",2,40.0,5,0,0,,,
2023-07-03 06:42:06,"Legs",1h 17m,"Squat (Barbell)",3,50.0,6,0,0,,,
2023-07-03 06:42:06,"Legs",1h 17m,"Squat (Barbell)",4,60.0,4,0,0,,,
2023-07-03 06:42:06,"Legs",1h 17m,"Squat (Barbell)",5,70.0,4,0,0,,,
2023-07-03 06:42:06,"Legs",1h 17m,"Squat (Barbell)",6,70.0,4,0,0,,,
2023-07-03 06:42:06,"Legs",1h 17m,"Squat (Barbell)",7,70.0,3,0,0,,,
2023-07-03 06:42:06,"Legs",1h 17m,"Squat (Barbell)",8,70.0,3,0,0,,,
2023-07-03 06:42:06,"Legs",1h 17m,"Leg Press",1,120.0,12,0,0,"",,
2023-07-03 06:42:06,"Legs",1h 17m,"Leg Press",2,120.0,13,0,0,,,
2023-07-03 06:42:06,"Legs",1h 17m,"Leg Press",3,120.0,13,0,0,,,
2023-07-03 06:42:06,"Legs",1h 17m,"Leg Press",4,120.0,10,0,0,,,
2023-07-03 06:42:06,"Legs",1h 17m,"Hip Adductor (Machine)",1,55.0,13,0,0,"",,
2023-07-03 06:42:06,"Legs",1h 17m,"Hip Adductor (Machine)",2,55.0,10,0,0,,,
2023-07-03 06:42:06,"Legs",1h 17m,"Lunge (Barbell)",1,40.0,8,0,0,"",,
2023-07-03 06:42:06,"Legs",1h 17m,"Lunge (Barbell)",2,40.0,8,0,0,,,
2023-07-03 06:42:06,"Legs",1h 17m,"Lunge (Barbell)",3,40.0,8,0,0,,,
2023-07-04 06:48:09,"Chest & Triceps ",1h 8m,"Bench Press (Barbell)",1,30.0,5,0,0,"","",
2023-07-04 06:48:09,"Chest & Triceps ",1h 8m,"Bench Press (Barbell)",2,30.0,3,0,0,,,
2023-07-04 06:48:09,"Chest & Triceps ",1h 8m,"Bench Press (Barbell)",3,30.0,3,0,0,,,
2023-07-04 06:48:09,"Chest & Triceps ",1h 8m,"Bench Press (Barbell)",4,35.0,12,0,0,,,
2023-07-04 06:48:09,"Chest & Triceps ",1h 8m,"Bench Press (Barbell)",5,35.0,13,0,0,,,
2023-07-04 06:48:09,"Chest & Triceps ",1h 8m,"Bench Press (Barbell)",6,35.0,12,0,0,,,
